PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
02KPW,8/pppk4/5rp1/8/2P2R2/P4K2/1P5P/8 b - - 0 30,f6f4 f3f4 d7e6 f4g5,1236,78,77,73,crushing endgame short,https://lichess.org/rlq4TNf3/black#59,
02KS2,1k6/pp3pp1/5r2/1Q1p4/6B1/n3P1P1/PP3P1P/KqR5 w - - 7 30,c1b1 a3c2,983,93,84,542,endgame mate mateIn1 oneMove smotheredMate,https://lichess.org/lxuX5SK7#58,
02KVJ,r1br2k1/p1b2ppp/1pB5/P2p3q/3Qn3/2P4P/1P3PP1/R1B1R1NK b - - 1 19,b6a5 c6a8 c7b6 e1e4,2327,97,61,31,advantage hangingPiece middlegame short,https://lichess.org/jZZaIBjJ/black#37,Sicilian_Defense Sicilian_Defense_Delayed_Alapin_Variation
02KZc,r7/5pk1/5q1n/1QPp4/pP1PpNp1/P3P1P1/5KP1/8 b - - 0 35,h6f5 f4h5 g7g6 h5f6,798,76,99,647,advantage endgame fork short,https://lichess.org/aUHS17mJ/black#69,
02Klg,r5k1/p2bbppp/1p2p3/N2p4/1P2rB2/2P1P3/1P3PPP/R2R2K1 w - - 0 20,f2f3 e4f4 e3f4 b6a5,1517,75,81,722,advantage master middlegame short,https://lichess.org/BHrg2N7h#38,
02Km7,5rk1/6p1/8/1r6/4P1B1/5pKP/5P2/4R3 b - - 5 43,b5b3 g4e6 g8h7 e6b3,762,91,96,857,crushing endgame fork short,https://lichess.org/COHwfINT/black#85,
02KwH,r5k1/4r1pR/3pNPP1/8/1pp1P3/p7/2P5/1K6 b - - 0 38,e7e6 f6f7 g8f8 h7h8 f8e7 h8a8,1557,74,96,14983,advancedPawn crushing endgame long rookEndgame skewer,https://lichess.org/BopX9I6I/black#75,
02Kyt,4r3/pp3k2/5p2/3b4/2pQ2Pp/7P/PPP2P2/3Rq1K1 w - - 1 27,d1e1 e8e1 g1h2 e1h1,1251,100,45,36,endgame mate mateIn2 short,https://lichess.org/Xuz0DCZZ#52,
02KzX,r2q1rk1/5ppp/p1p2b2/2p5/4N1Q1/PP2p3/2PP1PPP/R3K1NR w KQ - 0 14,e4f6 d8f6 f2e3 f6a1,926,76,96,1182,advantage middlegame short,https://lichess.org/f2Y1lE5f#26,Anderssens_Opening Anderssens_Opening_Other_variations
02L3h,3r2k1/3r1p1p/p2N2pB/1p1Q4/1P6/P1q5/5PPP/3R2K1 w - - 1 23,h6g5 d7d6 d5d6 d8d6,875,89,79,59,crushing middlegame short,https://lichess.org/xl6NuGia#44,
02L9n,3r1r1k/pp3pR1/4pN2/7p/P2P1Q2/2N4q/1P3P1P/7K b - - 0 27,h8g7 f4g5 g7h8 g5h6,1798,338,37,6,endgame mate mateIn2 short,https://lichess.org/imFlW7B6/black#53,
02LFu,8/RP6/PR1p4/3b1N2/6p1/3K1kP1/4r2r/8 w - - 6 53,d3d4 e2d2 d4c3 d2c2,1076,76,96,421,crushing endgame short,https://lichess.org/85Yw43PB#104,
02LHV,r2qr1k1/p1p1bppp/5n2/4R2b/2p5/1P1P1N1P/P2N1PP1/R1BQ2K1 w - - 0 14,d3c4 h5f3 d1f3 d8d4,1873,75,93,718,advantage middlegame short,https://lichess.org/WFXcB88s#26,Ruy_Lopez Ruy_Lopez_Berlin_Defense
02LMw,6k1/7p/2P3p1/8/2K2pP1/4rP2/8/8 b - - 0 43,e3f3 c6c7 f3e3 c7c8q,762,104,92,1226,advancedPawn advantage endgame master promotion rookEndgame short,https://lichess.org/R32KIiUN/black#85,
02LN4,1n3rk1/3r1p1p/p3pbp1/7q/1p3P2/1Q1BB2P/P2R1P1K/3R4 b - - 3 27,f6c3 d3e2 h5h4 d2d7 b8d7 d1d7,1495,75,88,741,advantage discoveredAttack long middlegame,https://lichess.org/UQXRMRyO/black#53,
02LPW,6k1/p1n5/3p2p1/2pPp1Pp/1p2P3/3PB1P1/PPK5/8 b - - 5 35,a7a5 c2b3 h5h4 g3h4,1989,74,94,785,crushing endgame short,https://lichess.org/LZQk7XNb/black#69,
02LPt,1kr5/5ppp/3rp3/p7/P1pN1q2/1nQ2P2/6PP/1R1R2K1 w - - 1 33,b1b3 c4b3 c3b3 b8a8,1648,122,64,11,crushing defensiveMove middlegame short,https://lichess.org/LK1Ihcp4#64,
02LQB,r5k1/5pp1/r6p/P1Q5/7P/8/3q1PP1/R2R2K1 b - - 2 26,a6a5 d1d2 a5a1 g1h2,1565,80,73,44,crushing defensiveMove endgame short,https://lichess.org/CyDtGea8/black#51,
02LWp,rr6/Q4Rp1/k3p2q/2Bp4/P6p/7P/2P3P1/6K1 b - - 0 27,a8a7 f7a7,683,82,99,745,endgame mate mateIn1 oneMove,https://lichess.org/oh0XKotT/black#53,
02LXB,1br1r1k1/p1qb1ppp/5n2/1p1p4/1P1P3n/2NQPN1P/3BBPP1/2R2RK1 w - - 2 20,c3d5 h4f3 g2f3 c7h2,1438,76,100,459,middlegame,https://lichess.org/YTCpW3ry#38,
02LYC,5rk1/6rp/p1Q1q3/4N3/4PP2/2N4b/PPP2R1P/R5K1 w - - 1 29,f2g2 g7g2 g1h1 e6c6,1648,74,73,207,advantage middlegame short,https://lichess.org/7GM7Nud2#56,
02Lda,2k1r3/pp3p1p/2p5/q1b1B3/3nP3/2N3QP/PP3PP1/5K1R w - - 4 20,f1g1 e8e5 g3e5 d4f3 g2f3 c5f2 g1f2 a5e5,2357,75,92,2759,advantage discoveredAttack kingsideAttack middlegame sacrifice veryLong,https://lichess.org/n1mQcQwR#38,
02LgW,3r4/p4k1p/1p4p1/2P1pp2/8/1P2K3/P4PPP/2R5 b - - 0 27,d8c8 c5b6 c8c1 b6b7,1901,74,88,443,advancedPawn crushing endgame master rookEndgame sacrifice short,https://lichess.org/WHJLsIav/black#53,
02LnU,8/1p6/2p2k2/p4n1B/P1P4P/1P6/8/5K2 w - - 1 52,h5g4 f5e3 f1e2 e3g4,831,87,66,132,crushing endgame fork master short,https://lichess.org/TxQHSVzH#102,
02LtX,r3k2r/ppQ1n1p1/1p1R4/6p1/8/P3qP1b/BPP4P/5R1K b kq - 2 22,h3f1 c7d7 e8f8 d7d8 a8d8 d6d8,1813,78,95,12790,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/2KqyOx6N/black#43,
02Lx4,4r3/p2k1ppp/bn6/3pr3/8/BP3P2/P2N1KPP/R3R3 w - - 2 22,a3b2 e5e2 e1e2 e8e2,1148,75,97,5133,crushing fork middlegame short,https://lichess.org/F9X79Itx#42,
02M1o,3r4/p2r1p2/5nkp/2b1B1p1/8/P1Rp3P/1P1R1PP1/6K1 w - - 0 29,c3c5 f6e4 c5c6 g6f5,2086,76,87,199,crushing defensiveMove endgame fork master short,https://lichess.org/Mh8CLtqP#56,
02M22,4R3/pp3p1k/4b1pp/2r5/2P1Q1P1/8/P4PKP/3r4 b - - 2 28,c5c4 e4e5 c4g4 g2f3,1851,74,92,1085,advantage defensiveMove endgame short,https://lichess.org/R6ACTRiG/black#55,
02M26,4R1k1/pp4pp/2p2r2/3p1b1P/5p2/2PB1P2/PP1K4/8 b - - 1 32,f6f8 e8f8 g8f8 d3f5,991,76,97,1787,crushing endgame short,https://lichess.org/GCs9OCYM/black#63,
02M9r,3q4/5pk1/4p1p1/3p2P1/p2P1K2/P3QP2/8/8 b - - 7 44,d8b8 e3e5 b8e5 f4e5 g7f8 e5d6,2249,77,86,141,crushing endgame long queenEndgame,https://lichess.org/3Z1z3im0/black#87,
02MB7,r1b2rk1/pppp1ppp/2n2q1n/2b1P1N1/2Bp4/3Q4/PPP2PPP/RNB2RK1 b - - 0 8,c6e5 d3h7,1165,77,89,427,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/btkR2GcG/black#15,
02MFn,3rr2b/1p1q3k/p1pBbppP/2Pp4/1P4P1/P4P2/3QR3/4R1K1 b - - 1 34,e6f7 e2e7 e8e7 e1e7,1580,72,97,17760,advantage middlegame short,https://lichess.org/XTzhEzlC/black#67,
02MII,2r3k1/pp3ppp/4pn2/3p4/1P5P/P1n3P1/4RbBK/2R5 b - - 1 24,c3e2 c1c8 f6e8 c8e8,529,97,81,747,backRankMate endgame hangingPiece mate mateIn2 short,https://lichess.org/qrKhGmH6/black#47,
02MLA,2r3k1/2P2ppp/3Qp3/3p4/8/7P/5PPK/3q4 b - - 3 34,d1c1 d6d8 c8d8 c7d8q,894,79,75,83,advancedPawn backRankMate endgame mate mateIn2 promotion short,https://lichess.org/mNQ60TtO/black#67,
02MML,rnb1k2r/pppp1ppp/8/4P3/2B1q3/5Nn1/PPP4P/RNBQK2R w KQkq - 2 9,e1f2 g3h1 d1h1 e4c4,1188,77,93,12732,advantage opening short,https://lichess.org/fJnNpt8E#16,Bishops_Opening Bishops_Opening_Ponziani_Gambit
02MUO,3qrQ1k/pb5p/2n3pP/3pP3/2pP4/2N5/PPP2R2/2K2R2 b - - 9 29,e8f8 f2f8 d8f8 f1f8,600,106,44,179,fork mate mateIn2 middlegame short,https://lichess.org/McO5BBwQ/black#57,
02MWI,2r3k1/3np3/p1b3qp/2N1b2p/7P/B1N2rp1/PPP5/1K1RQ1R1 b - - 0 26,f3c3 b2c3 d7c5 e1e5,2144,138,43,14,advantage middlegame short,https://lichess.org/E6ZPAOEh/black#51,
02MZT,7k/1p5p/p6r/8/1P6/P2P1Pq1/3PR1RP/7K b - - 1 32,g3f3 e2e8 f3f8 e8f8,667,102,70,288,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/NoAxwk29/black#63,
02MZb,r3kbnr/1pp2ppp/p1p2q2/4p2b/4P3/3P1N1P/PPP2PP1/RNBQ1RK1 w kq - 3 8,c1g5 h5f3 g5f6 f3d1 f6g7 f8g7,1187,74,95,5854,advantage long opening,https://lichess.org/cYS6ot1j#14,Ruy_Lopez Ruy_Lopez_Exchange_Variation
02MZc,8/2p5/p2k1p2/2p1p1p1/1PP1P1P1/P3KP2/8/8 w - - 0 40,e3d3 c5b4 a3b4 d6c6 d3c3 c6b6 b4b5 a6b5,2603,86,92,169,crushing endgame pawnEndgame veryLong,https://lichess.org/GhOQBq6V#78,
02Mby,3k4/pQ6/2p2p2/2Pqp3/8/6P1/5PKP/8 w - - 1 35,g2h3 d5d7 b7d7 d8d7 h3g4 a7a5,1858,74,94,3942,crushing defensiveMove endgame long queenEndgame,https://lichess.org/5tryfihO#68,
02McK,r1b4k/2qnNpbp/pp3np1/3p2B1/B1pP4/2P5/PP1N1PPP/R3Q1K1 w - - 0 17,e7d5 f6d5 e1e8 d7f8,1497,75,94,2135,advantage hangingPiece middlegame short,https://lichess.org/91Khr5Nh#32,Englund_Gambit_Declined Englund_Gambit_Declined_Reversed_French
02Mfp,6k1/2q4p/p3p1p1/3pP3/1prP1R2/2P5/PP3QP1/6K1 b - - 3 28,b4c3 f4f8 g8g7 f2f6,1154,74,95,9024,crushing endgame short,https://lichess.org/clbJGIq1/black#55,
02MgP,3r1rk1/p1q3pb/1p1b4/8/3B2PQ/2P2p1P/PP3P2/R3RNK1 w - - 1 28,f1g3 d6g3 h4g3 c7g3 f2g3 d8d4 c3d4 f3f2,2078,75,90,1062,advancedPawn advantage kingsideAttack middlegame sacrifice veryLong,https://lichess.org/jRGb0WQd#54,
02Mh7,1r1q1rk1/2p5/3pNnpP/4p3/p3P3/Pb1PP3/1P4Q1/2KR3R b - - 1 25,b3e6 g2g6 g8h8 g6g7,900,94,100,44,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/FR8FFRv1/black#49,
02MlO,r1b5/1pp4p/p2p2pk/3Pr3/1PP5/4q1P1/PQ1N2P1/R4R1K w - - 1 23,d2f3 e5h5 f3h4 e3g3,1293,75,96,1641,advantage kingsideAttack middlegame pin short skewer,https://lichess.org/xaIJs1d8#44,
02Mor,r4rk1/2p1qppp/p3p3/P1bpQ3/6N1/5P2/1P1B1P1P/R4RK1 w - - 3 25,d2g5 f7f6 g5f6 g7f6,1465,77,84,577,advantage fork middlegame short,https://lichess.org/J5j4XntC#48,
02Mow,r1b2rk1/p1p2ppp/2pp4/2b3B1/3Nq3/2P4P/PP3PP1/R2Q1RK1 b - - 0 12,c8h3 g2h3 e4g6 d1g4 c5d4 c3d4,1897,76,92,2433,advantage hangingPiece long middlegame quietMove,https://lichess.org/Wu477GgT/black#23,Three_Knights_Opening Three_Knights_Opening_Other_variations
02Mt2,6k1/R5pp/4N3/5p2/5P2/5RP1/P2r3n/5BK1 w - - 0 32,e6g7 h2f3 g1h1 d2h2,891,89,94,341,arabianMate endgame hangingPiece mate mateIn2 short,https://lichess.org/NibrzlHY#62,
02MvQ,2kr3r/pppn1ppp/8/8/3PN1n1/5N1q/PPP1Bb2/R1BQR1K1 w - - 0 20,e4f2 h3g3 g1f1 g3f2,1580,74,96,17468,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/IeHed4JK#38,
02MwE,4rnk1/pb2r1pp/1p1q1p2/5P2/2BppN2/7R/PP1Q2PP/4R1K1 b - - 1 24,g8h8 f4g6 f8g6 f5g6,1231,75,91,1600,crushing kingsideAttack middlegame pin short,https://lichess.org/MNqQTDDx/black#47,
02MxE,8/bp1N3r/2p1k2p/3n1p2/7B/3B4/P4PPP/1N4K1 b - - 0 26,e6d7 d3f5 d7e8 f5h7,818,97,86,278,crushing endgame fork short,https://lichess.org/isHktToS/black#51,
02N0A,r3r1k1/1pp1bp1n/p1n4Q/3qp1P1/8/3P1P1N/PPP1B2P/R3K1R1 b Q - 0 18,d5d6 g5g6 f7g6 g1g6 d6g6 h6g6,1226,75,92,300,crushing fork long middlegame,https://lichess.org/TmfeHtWj/black#35,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
02N3Q,8/p1P4R/1brB4/1P1pp3/4k3/P7/K7/8 b - - 0 49,c6c4 h7h4 e4e3 h4c4,897,90,89,306,crushing endgame master short,https://lichess.org/2SH9PQCF/black#97,
02N9r,1r6/4kP2/2p4p/5R1K/3p2P1/8/8/8 b - - 4 65,b8h8 h5g6,1578,76,92,4052,advancedPawn crushing endgame oneMove rookEndgame,https://lichess.org/UPlcqIeN/black#129,
02NG2,2k4r/Qp3p2/2p3pp/4q3/8/5P2/Pr3P1P/3RR2K b - - 1 25,e5c7 a7d4 h8d8 d4b2,2009,76,92,3538,crushing endgame fork short,https://lichess.org/FhdN8Dgs/black#49,
02NKd,r1b1k2r/ppp2pp1/4pq1p/3pP3/1bP5/2NBP1P1/PP3PP1/R2QK2R b KQkq - 0 11,f6e5 d1a4 c8d7 a4b4,1139,76,77,141,advantage fork middlegame short,https://lichess.org/D71Yi7Ny/black#21,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
02NMH,7k/p5b1/1p2p1p1/2q1P3/3r4/3B4/P3Q1P1/3R3K w - - 1 28,d3g6 d4h4,1135,77,82,397,endgame mate mateIn1 oneMove,https://lichess.org/85StwTc7#54,
02NO4,8/3b2kp/4p3/2ppPpPP/p1p4K/P1P1P3/1P2B3/8 b - - 18 40,d7c6 h5h6 g7g8 e2h5,1847,79,85,55,advantage bishopEndgame clearance defensiveMove endgame short,https://lichess.org/wNMyJ9gc/black#79,
02NZ5,4r1k1/1p6/n2RP1pp/2p3q1/1PP1p1p1/P3P3/1Q2B3/1K5n b - - 0 26,g5e7 d6d7 e7f8 d7f7 f8f7 e6f7,1817,74,85,175,advancedPawn advantage kingsideAttack long middlegame,https://lichess.org/DLIYn4iC/black#51,
02NaQ,rnb1kbnr/pp1pq1pp/2p2p2/4N3/3PP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,d1h5 g7g6 h5h4 f6e5,1305,75,93,8784,advantage defensiveMove opening short,https://lichess.org/U9pFJWOY#8,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
02Nc2,r4rk1/1p1nb1pp/1p2pp2/3p3b/3P4/P2NP1B1/1P3PPP/R3KB1R w KQ - 3 15,d3f4 e7b4 a3b4 a8a1,1566,76,93,4045,crushing middlegame short,https://lichess.org/Y6EXYBdK#28,Slav_Defense Slav_Defense_Three_Knights_Variation
02NfB,5r2/1pQ3k1/3p3R/1P3pq1/Pn1P4/1r2P1P1/5PK1/8 b - - 1 42,f8f7 h6h7 g7h7 c7f7 g5g7 f7b3,1397,76,98,593,advantage attraction deflection endgame exposedKing fork long,https://lichess.org/nQnkB7H2/black#83,
02Ngx,2rq4/pp3pk1/4p1p1/3nPn1p/4N2P/5NP1/PP1Q1P2/2R3K1 w - - 1 24,g1g2 d5e3 f2e3 d8d2,2095,75,91,1064,crushing discoveredAttack middlegame short,https://lichess.org/2rbML3i5#46,
02Nl2,r1br2Bk/1p6/p1p1p2p/4P3/8/2P2q2/PPQ5/1K5R b - - 1 25,d8g8 h1h6 h8g7 c2h7 g7f8 h6f6 f3f6 e5f6,1809,75,88,1226,advantage endgame exposedKing fork veryLong,https://lichess.org/ePsgpnv7/black#49,
02NlV,2krr3/ppq3pb/2p4p/4p2P/4N1P1/1P2Q3/P1P2P2/1K1R3R b - - 2 24,d8d4 d1d4 e5d4 e4d6 c7d6 e3e8,1489,75,81,285,crushing discoveredAttack long middlegame queensideAttack,https://lichess.org/uTyxamBO/black#47,
02Nlw,2R1Q3/3r2p1/5p1p/3bp1k1/4q3/6BP/5PPK/8 w - - 10 39,e8d7 e4g2,939,91,90,65,endgame mate mateIn1 oneMove,https://lichess.org/Y3P296Nc#76,
02Np0,1r1q1rk1/1bp1npp1/1p1p1n1p/p2P4/2PQN3/1P4P1/PB3PBP/R4RK1 b - - 1 15,f6e4 d4g7,672,80,87,288,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/OziP9MBL/black#29,English_Opening English_Opening_Carls-Bremen_System
02Np5,1k6/bp1r2p1/P1R4p/5q1P/5Pp1/6P1/1Q5R/2K5 w - - 2 37,h2c2 a7e3 c1b1 d7d1 b1a2 f5a5,1560,272,54,5,crushing endgame exposedKing long,https://lichess.org/BUA5tZv7#72,
02NvQ,2krr3/1pp3p1/p4p2/5P2/5P1B/7P/PPQp2R1/1R1KqB2 w - - 3 30,h4e1 d2e1q,411,104,68,122,advancedPawn doubleCheck mate mateIn1 middlegame oneMove promotion,https://lichess.org/5pPfcHh9#58,
02Nzh,r1b2rk1/pppp1ppn/7p/2q1P3/2B2P2/2Q5/P5PP/RN2R2K b - - 2 17,b7b5 c4f7 f8f7 c3c5,840,96,88,333,crushing discoveredAttack middlegame short,https://lichess.org/DbNPhFIf/black#33,Italian_Game Italian_Game_Anti-Fried_Liver_Defense
02Nzx,r3r3/2pbkp1p/2p2p2/1pb1P3/p7/1BN5/PPP2PPP/2KRR3 w - - 0 15,e5f6 e7f8 e1e8 d7e8 b3a4 b5a4,2288,80,64,62,advantage defensiveMove long middlegame trappedPiece,https://lichess.org/IlE1ZcIO#28,Four_Knights_Game Four_Knights_Game_Scotch_Variation_Accepted
02O7b,8/1P4P1/1P3k1K/1B6/8/8/8/4r3 w - - 3 69,g7g8q e1h1,649,82,88,203,endgame mate mateIn1 oneMove,https://lichess.org/3m3sb5L6#136,
02O8w,2r2rk1/5pp1/p5np/b2p4/3P4/Pq1BPN2/1PR2QPP/3R2K1 w - - 6 26,c2c8 b3d1 f2f1 d1f1 g1f1 f8c8,1322,75,96,23490,advantage fork hangingPiece long middlegame,https://lichess.org/9x0LEN6h#50,
02O9Q,5Bk1/1p1r3p/8/p4N2/1nP1p3/1P6/3R1nPP/3R3K w - - 1 38,d2f2 d7d1 f2f1 d1f1,998,140,58,18,backRankMate endgame hangingPiece mate mateIn2 short,https://lichess.org/0fIxumeZ#74,
02OC6,r1bq1rk1/6pp/p2b4/1p1pB3/6P1/2PQPN2/PP5P/R4RK1 b - - 0 18,c8g4 d3d5 g8h8 e5d6 g4f3 f1f3,2229,76,93,2879,crushing long middlegame,https://lichess.org/WeTbdktL/black#35,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
02OCO,5rk1/5p2/1pQ2n1p/4p1p1/8/2P1PB1P/Pq3PPB/R5K1 w - - 0 22,c6f6 b2a1 f3d1 a1d1,799,105,76,31,backRankMate endgame hangingPiece mate mateIn2 short,https://lichess.org/jl6l760x#42,
02ODb,2b2k2/2r5/1p1Np1Np/p4p2/P7/2P5/1P3PPP/6K1 b - - 2 35,f8g7 d6e8 g7g6 e8c7,823,85,90,203,advantage endgame fork short,https://lichess.org/lnNupAfo/black#69,
02OU1,8/pppk1B1p/5p2/n2P1n2/8/2P5/P1P4B/7K b - - 0 26,a5c4 f7e6 d7d8 e6f5,933,85,83,520,advantage endgame fork short,https://lichess.org/NLu7Xink/black#51,
02OW7,4R3/2k5/p4P2/8/8/1p6/r5PK/8 b - - 3 38,b3b2 f6f7 b2b1q e8e7 c7b6 f7f8q,2393,86,89,791,advancedPawn crushing endgame exposedKing long promotion rookEndgame,https://lichess.org/D3Dd59FB/black#75,
02OZP,rn1qk2r/1pp1npp1/pb2p2p/3pP2b/1P1P4/P1N2N1P/2PBBPP1/R2QK2R w KQkq - 1 12,c3a4 h5f3 e2f3 b6d4,1191,77,93,1615,advantage capturingDefender middlegame short,https://lichess.org/NcXRma9u#22,Scandinavian_Defense Scandinavian_Defense_Other_variations
02Oaq,8/4k1p1/p4r1p/1p1p4/B2np3/P7/1r1N1PPP/R2R2K1 w - - 0 35,d2e4 d4e2 g1f1 d5e4,1400,175,56,15,crushing intermezzo middlegame short,https://lichess.org/dExSB1rw#68,
02Oc8,8/Q5p1/4pk2/p2q4/P1pn4/8/5PPP/R5K1 w - - 2 29,a1d1 d4e2 g1f1 d5d1,1085,84,93,982,discoveredAttack endgame mate mateIn2 short,https://lichess.org/AmB0sTp9#56,
02Ofv,8/p3R3/k4p2/3b2p1/7p/6PP/PPr2P1B/6KR w - - 0 33,g3h4 c2c1 e7e1 c1e1,776,79,96,1301,endgame mate mateIn2 short,https://lichess.org/ZKMjUUSC#64,
02Ogx,8/4p3/3pp3/4k1p1/1pP1P3/3K2P1/P4P2/8 w - - 0 30,f2f4 g5f4 g3f4 e5f4 d3d4 e6e5,1033,80,52,51,endgame,https://lichess.org/56s7S1Ml#58,
02Ojk,r1bq2k1/pp1nbrpp/2p1pn1B/2Pp1pN1/3P4/2N4P/PPQ1PP2/R3KBR1 b Q - 4 12,g7h6 g5e6 g8h8 e6d8,1332,75,95,26094,advantage discoveredAttack kingsideAttack opening short,https://lichess.org/TfYqGtEp/black#23,Semi-Slav_Defense Semi-Slav_Defense_Other_variations
02Oku,r2qk2r/p2nbppp/2n5/2p1p3/4N3/3Q4/PPPP1PPP/RNB1K2R w KQkq - 0 14,e4d6 e7d6 d3d6 c6b4,2499,108,86,527,advantage opening short,https://lichess.org/97Qk80ic#26,Italian_Game Italian_Game_Two_Knights_Defense
02OnY,1rr3k1/4Rpbp/6p1/2P1p3/PPP5/5PP1/5PK1/1R6 b - - 0 33,c8c5 b4c5 b8b1 e7e8 g7f8 c5c6 b1c1 c6c7,2137,79,89,1801,advancedPawn crushing endgame veryLong,https://lichess.org/AO2PzZEl/black#65,
02OoP,1q4k1/5pp1/R3p2p/p7/P3Q3/6PP/5P1K/2r5 b - - 0 33,c1c5 a6a8 b8a8 e4a8,1026,80,94,633,crushing endgame pin short,https://lichess.org/UhFLcYU6/black#65,
02Or9,2n2r1k/p1q4p/2P2bp1/2Q1N3/3P4/7P/P4PP1/5RK1 b - - 1 24,f6e5 c5f8,739,90,96,862,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/LDFfzv60/black#47,
02OrN,2r1nrk1/pb1p2p1/1p1Pn2p/5p2/1P2N3/P4PB1/2B3PP/2RR2K1 w - - 0 24,c2a4 c8c1 d1c1 f5e4,1747,75,95,3473,crushing middlegame short,https://lichess.org/2vU4yztt#46,
02OsE,2k5/1pp5/pbp1R3/5pP1/5r2/3R1N1r/PPP2P2/5K2 w - - 9 27,f1e2 f4e4 e6e4 f5e4,1484,76,91,885,crushing endgame short,https://lichess.org/s0lVd4jq#52,
02OvQ,5qr1/pb1kp3/1prn4/3pQpp1/3P4/1P1BPP1P/P5PB/2R2RK1 w - - 4 29,d3b5 d6b5 e5d5 b5d6 h2d6 e7d6 c1c6 b7c6,1815,75,92,1305,advantage middlegame veryLong,https://lichess.org/kX2C05fp#56,
02Oxp,3q1rk1/p5pp/1p6/2rb1p2/2B1pP2/1Q6/P5PP/2RR2K1 b - - 1 23,d5c4 c1c4 d8d1 b3d1 c5c4 d1d5,2089,75,93,2881,crushing long middlegame,https://lichess.org/0IRcgUCX/black#45,
02OzP,7r/2pk1p2/2bp3p/1B6/P6q/2P5/1Q3PpP/4R1K1 b - - 0 27,h8b8 b5c6 d7c6 b2b8,1071,80,68,258,crushing discoveredAttack endgame short,https://lichess.org/38kMhec4/black#53,
02Ozh,5r2/p4pk1/4q1p1/3p3Q/1P3P2/3P2RP/6PK/8 w - - 4 33,h2g1 e6e1 g1h2 e1g3 h2g3 g6h5,1433,76,87,3043,crushing endgame fork long,https://lichess.org/VdvOzpNm#64,
02P4S,r1bq1rk1/ppp3p1/7p/4pp1Q/2PPp3/P3P1P1/1PnNKPP1/3R1B1R w - - 0 15,d4e5 d8d3,1219,75,100,268,mate mateIn1 middlegame oneMove,https://lichess.org/se6nqS8X#28,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
02P6P,8/8/p1p5/Pp1p3p/1P1Pk1p1/2P3PP/4K3/8 w - - 0 50,h3g4 h5g4 e2d2 e4f3,767,78,99,1554,crushing endgame pawnEndgame short zugzwang,https://lichess.org/kD3HOQhu#98,
02PDC,8/8/6pp/4k3/1R3n2/1Nn4P/5K2/8 w - - 2 46,h3h4 f4d3 f2f3 d3b4,1191,77,77,174,crushing endgame fork short,https://lichess.org/pun6359s#90,
02PHm,5k2/5pp1/p7/1p1p2p1/2bP2P1/4RPK1/PR5P/6r1 w - - 4 34,b2g2 g1g2 g3g2 b5b4 a2a4 b4b3 e3e1 c4d3,2599,98,83,378,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/Vjcmkhlj#66,
02PHy,5rk1/5pp1/p1r1p1bp/BpnpP3/8/P1P2P2/1P4PP/2KR1B1R w - - 0 21,a5b4 c5b3,997,81,91,204,mate mateIn1 middlegame oneMove,https://lichess.org/fnPJChQH#40,
02PKZ,6k1/ppp2p1p/5Bp1/8/2n2b2/2P2P1P/PP4r1/1K1R4 b - - 3 25,h7h5 d1d8 g8h7 d8h8,926,101,56,54,endgame mate mateIn2 short,https://lichess.org/QnHAjweL/black#49,
02PPX,6k1/1p2npp1/p4bqp/8/P7/4BN1P/1P3PP1/3Q2K1 b - - 0 26,f6b2 d1d8 g8h7 d8e7 g6b1 g1h2,1262,75,95,5594,crushing defensiveMove endgame fork long,https://lichess.org/4xghaa8w/black#51,
02PWu,5r1k/6p1/2p4p/p2p2q1/P2B1n2/1rP1RPQ1/6PP/3R2K1 w - - 0 34,e3e5 g5e5 d4e5 f4e2 g1f2 e2g3,1471,74,94,1412,advantage fork long middlegame sacrifice,https://lichess.org/sz60EbWs#66,
02PdH,r2qk2r/ppp3pp/4pn2/3pP3/1b3B2/2NQ3R/PPP1PP2/R3K3 b Qkq - 0 12,f6e4 d3b5 d8d7 b5b4,1079,76,88,291,advantage fork middlegame short,https://lichess.org/XRtJA4JB/black#23,Dutch_Defense Dutch_Defense_Janzen-Korchnoi_Gambit
02PiE,6k1/6p1/6Qp/p3r3/2P2R2/1P2p2P/P5PK/q7 w - - 2 48,f4g4 e5e7 g4e4 a1b1 g6e8 e7e8,2705,94,91,1609,advantage endgame long quietMove,https://lichess.org/XsCAIuHa#94,
